student_id,most_repeated_violation,frequency,repeated_major_count,repeated_minor_count,ongoing_incident_count,total_incidents,is_major,avg_severity,will_reoffend_same_violation,no_violation_count,behavior_ratio,next_repeated_violation
S00191,"Unauthorized enrichment or stealing whether attempted, frustrated, or consummated",6,2,0,0,8,1,0.45,0,25,2.778,Possession Or Use Of Deadly Weapons Or Drugs
S00192,"Smoking, vaping or possession of cigarettes, drinking hard drinks or liquor in and outside the school campus",5,2,0,0,7,1,0.417,0,47,5.875,Falsification Of Official Documents
S00193,Using another person's identity,4,0,0,0,4,1,0.183,1,66,13.2,Membership In Sororities And Fraternities
S00194,"Cheating in examinations, projects, case reports and research papers of others",5,2,0,0,7,1,0.417,1,26,3.25,Lending/borrowing School Id As Pass
S00195,"Cheating in examinations, projects, case reports and research papers of others",2,2,0,0,4,1,0.317,0,67,13.4,Littering The Campus
S00196,Students/fellow students - Physically,1,2,1,0,4,1,0.35,0,73,14.6,Conviction For Criminal Offense
S00197,Public display of affection in any places inside the campus or in social media,2,0,1,1,4,0,0.217,1,61,12.2,Public Display Of Affection
S00198,Posting below or circulating destructive language or signs in the internet or through multimedia,2,2,0,1,5,1,0.4,0,60,10.0,Not Following Prescribed Hair Cut
S00199,Promoting or participating in immoral/indecent conduct on or off campus,4,1,1,0,6,1,0.35,0,51,7.286,Posing Of Bikini Pictures Or Other Videos/body Exposure Pictures Or Indecent Body Pictures
S00200,Wilful failure to comply with promises or notices issued for purposes of investigation in connection with conducted trial of offense,1,0,1,0,2,1,0.15,0,74,24.667,Unexcused Tardiness/absence From Class
S00201,Engaging in trouble outside the campus endangering the name of school,1,2,0,1,4,1,0.367,0,71,14.2,Immoral Conduct On Or Off Campus
S00202,"A student caught lending, borrowing, using another person’s ID/SSP",3,0,2,0,5,0,0.233,0,68,11.333,Inciting Others To Violate School Regulations
S00203,"Falsification of official documents, test papers, clearances and confidential",6,2,1,1,10,1,0.6,0,28,2.545,Unexcused Tardiness/absence From Class
S00204,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",6,0,1,0,7,0,0.267,1,51,6.375,"Lending, Borrowing, Using Another Person’s Id/ssp"
S00205,Cybersecurity breach (plagiarism),1,3,1,1,6,1,0.533,1,41,5.857,Failure To Comply With Investigation Requirements
S00206,Posing of bikini pictures or other videos/body exposure pictures or indecent body pictures,5,0,2,1,8,0,0.383,0,28,3.111,Unbecoming Attitude In Social Media
S00207,Gambling/betting in all forms,6,2,0,1,9,1,0.533,1,28,2.8,Cybersecurity Breach (Plagiarism)
S00208,Use of foul language,3,0,1,0,4,0,0.167,0,73,14.6,Bullying Students/fellow Students - Physically
S00209,"Display, possession or distribution of pornographic materials, downloading and uploading of pornographic pictures",6,0,1,0,7,1,0.317,0,46,5.75,Viewing Pornographic Sites
S00210,Colored dyed color/hair/beard,5,0,3,0,8,0,0.367,0,78,8.667,"Smoking, Vaping Or Possession Of Cigarettes Or Alcohol"
S00211,Real acts of threat (major/minor) that constitute incompatibility,3,1,0,0,4,1,0.25,1,70,14.0,Inciting Others To Violate School Regulations
S00212,"Wearing of school uniform/program uniform improperly (e.g. club shirt, outing, internet places)",4,0,1,1,6,0,0.283,1,63,9.0,Participating In Immoral Conduct
S00213,Real acts of threat (major/minor) that constitute incompatibility,6,1,1,1,9,1,0.5,1,35,3.5,Gaining Unauthorized Access To School Computer Or Network
S00214,Membership in sororities and fraternities,3,0,1,0,4,1,0.217,0,74,14.8,Circulating Destructive Language Against School
S00215,Using another person's identity,3,0,1,1,5,1,0.3,1,57,9.5,Assault Fellow Students
S00216,Gambling/betting in all forms,4,3,0,1,8,1,0.567,0,40,4.444,Use Of Foul Language
S00217,Placing of stickers and other objects on school ID,5,0,3,0,8,0,0.367,1,32,3.556,Direct Assault On Faculty Or Authority
S00218,"Altering information (e.g., changing the password of someone else's account and accessed data/files beyond authorization)",1,0,0,1,2,1,0.167,1,81,27.0,Gaining Unauthorized Access To School Computer Or Network
S00219,Using another person's identity,3,1,1,1,6,1,0.4,1,48,6.857,"Purchase, Sale Or Distribution Of Alcoholic Beverages Or Cigarettes"
S00220,Forgery,1,2,1,1,5,1,0.433,1,63,10.5,Preventing Normal Operation Of Computers
S00221,Circulating destructive language and statement that is against the school through any platform,3,2,1,1,7,1,0.5,0,68,8.5,Direct Assault On Faculty Or Authority
S00222,Gambling/betting in all forms,3,0,1,1,5,1,0.3,1,42,7.0,Vandalism
S00223,Bullying (Cyber or otherwise) Faculty members/personnel,4,0,0,1,5,1,0.267,0,63,10.5,Verbal Or Physical Altercation Between Students Or Group Of Students
S00224,Leaving the classroom without permission during class hour and school activity,6,3,0,1,10,1,0.633,1,0,0.0,Participating In Immoral Conduct
S00225,"A student caught lending, borrowing, using another person’s ID/SSP",4,0,2,0,6,0,0.267,1,49,7.0,Indecency In Media
S00226,"Introduction of improper, foul or indecent language or gesture",1,1,0,1,3,1,0.267,1,86,21.5,Verbal Or Physical Altercation Between Students Or Group Of Students
S00227,Real acts of threat (major/minor) that constitute incompatibility,5,2,1,0,8,1,0.483,0,34,3.778,"Shouting, Yelling Boisterously, Jeering, Dropping Insults And Other Noises"
S00228,Lack of respect to faculty/authority,2,3,1,0,6,1,0.483,0,42,6.0,Improper Or Indecent Language Or Gesture
S00229,Lending/borrowing school ID as pass/for gate access,1,0,1,1,3,1,0.233,0,71,17.75,"Altering Information (Changing Passwords, Accessing Unauthorized Files)"
S00230,Promoting or participating in immoral/indecent conduct on or off campus,3,1,1,1,6,1,0.4,1,59,8.429,"Altering Information (Changing Passwords, Accessing Unauthorized Files)"
S00231,Lack of respect to faculty/authority,3,1,1,0,5,1,0.317,0,52,8.667,Willful Damage Of Property
S00232,"Wearing of scarves, patches, caps",1,0,1,0,2,0,0.1,0,88,29.333,Lack Of Respect To Faculty/authority
S00233,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",3,0,2,1,6,0,0.317,1,56,8.0,Using Another Person's Identity
S00234,"Falsification of official documents, test papers, clearances and confidential",2,1,1,1,5,1,0.367,0,55,9.167,Wearing Of School Uniform/program Uniform Improperly
S00235,Shoplifting,3,3,1,1,8,1,0.6,1,58,6.444,Falsification Of Official Documents
S00236,"Insubordination to authorities, supervisors, and personnel, faculty members verbally, in writing, physically and slander/oral defamation",5,1,0,1,7,1,0.4,0,46,5.75,"Purchase, Sale Or Distribution Of Alcoholic Beverages Or Cigarettes"
S00237,"Vandalism, destruction of school properties",4,1,0,0,5,1,0.283,1,35,5.833,Preventing Normal Operation Of Computers
S00238,"Purchase, sale or distribution of alcoholic beverages or cigarettes",6,1,0,1,8,1,0.433,0,32,3.556,Engaging In Premarital Sex
S00239,"Stealing property of the school, students, school personnel, and fellow students",3,2,0,0,5,1,0.35,1,50,8.333,Bullying Faculty Members/personnel
S00240,Cybersecurity breach (plagiarism),5,1,0,1,7,1,0.4,1,48,6.0,Consistent Violation Of School Rules And Regulations
S00241,"Altering information (e.g., changing the password of someone else's account and accessed data/files beyond authorization)",2,2,1,1,6,1,0.467,1,46,6.571,Indecency In Media
S00242,"Smoking, vaping or possession of cigarettes, drinking hard drinks or liquor in and outside the school campus",3,0,0,1,4,1,0.233,1,64,12.8,Jumping Over The Fence
S00243,"Vandalism, destruction of school properties",1,3,0,0,4,1,0.383,1,72,14.4,Possession Of Pornographic Materials Or Uploading Pornographic Pictures
S00244,Placing of stickers and other objects on school ID,6,0,3,1,10,0,0.483,0,32,2.909,Introducing False Information Or Offensive Messages
S00245,Colored nail polish,3,0,1,0,4,0,0.167,0,55,11.0,Possession Or Use Of Deadly Weapons Or Drugs
S00246,Colored nail polish,2,0,3,0,5,0,0.267,0,63,10.5,Conviction For Criminal Offense
S00247,Unbecoming attitude of an image as Pitikarts such as gossiping in multi-media to endanger others,6,1,1,1,9,1,0.5,0,21,2.1,Recruitment In Sororities And Fraternities
S00248,"Altering information (e.g., changing the password of someone else's account and accessed data/files beyond authorization)",4,1,1,1,7,1,0.433,1,37,4.625,Grave Threat On Any Student Or Personnel
S00249,"Damage, destruction of network, computer or information (e.g., deleting someone else's file)",4,0,1,1,6,1,0.333,0,69,9.857,Jumping Over The Fence
S00250,Engaging in trouble outside the campus endangering the name of school,5,2,1,1,9,1,0.567,1,31,3.1,Posting Destructive Language Or Signs Online
S00251,"Littering the campus (candy wrappers, bottles, plastic materials)",4,0,2,0,6,0,0.267,0,41,5.857,Direct Assault On Faculty Or Authority
S00252,Leaving the classroom without permission during class hour and school activity,6,1,0,1,8,1,0.433,1,40,4.444,"Wearing Of Ripped/distressed Jeans, Crop Top, Sleeveless, Backless, Off-shoulder, See-through Blouses, Spaghetti Strap, Tube Top, Body Cone, Mini Skirt, Open Toe Shoes"
S00253,Organizing of groups for purpose of destroying school properties,4,0,0,0,4,1,0.183,0,85,17.0,Gaining Unauthorized Access To School Computer Or Network
S00254,"Cheating in examinations, projects, case reports and research papers of others",6,3,0,0,9,1,0.55,1,32,3.2,Engaging In Trouble Outside Campus
S00255,Posting below or circulating destructive language or signs in the internet or through multimedia,1,0,1,1,3,1,0.233,0,63,15.75,Engaging In Premarital Sex
S00256,Gaining access to the school computer or computer network,5,2,1,1,9,1,0.567,1,22,2.2,Willful Damage Of Property
S00257,Jumping over the fence,5,2,1,1,9,1,0.567,1,39,3.9,"Altering Information (Changing Passwords, Accessing Unauthorized Files)"
S00258,"Unauthorized enrichment or stealing whether attempted, frustrated, or consummated",6,3,0,0,9,1,0.55,1,14,1.4,Bringing Outsiders To School For Improper Purpose
S00259,"Possession or use of deadly weapons, explosives, prohibited drugs",1,2,1,1,5,1,0.433,0,67,11.167,Forging Signatures
S00260,Inciting others to violate school regulations or not to attend classes,2,0,0,1,3,1,0.2,0,82,20.5,Bullying Students/fellow Students - Verbally/written
S00261,"Wearing inappropriate/incomplete uniform (No validated ID, flat shoes, colored pants, colored t-shirt, no/old socks)",1,0,2,1,4,0,0.25,0,64,12.8,Preventing Normal Operation Of Computers
S00262,Posing of bikini pictures or other videos/body exposure pictures or indecent body pictures,2,0,0,1,3,0,0.15,1,74,18.5,Improper Or Indecent Language Or Gesture
S00263,"Introduction of improper, foul or indecent language or gesture",3,0,0,0,3,1,0.15,0,40,10.0,Bringing Outsiders To School For Improper Purpose
S00264,Organizing of groups for purpose of destroying school properties,6,3,1,0,10,1,0.617,1,6,0.545,Gaining Unauthorized Access To School Computer Or Network
S00265,Unauthorized use of information,4,2,0,0,6,1,0.383,1,45,6.429,Drug Pushing
S00266,Shoplifting,3,1,1,0,5,1,0.317,1,47,7.833,Wearing And Using Of Electronic Headset And/or Audio/electronic Gadgets And Tools During Class Without Teacher's Permission
S00267,"Stealing property of the school, students, school personnel, and fellow students",6,1,1,1,9,1,0.5,0,42,4.2,Unauthorized Use Of Information
S00268,"Stealing property of the school, students, school personnel, and fellow students",3,1,0,1,5,1,0.333,1,43,7.167,"Shouting, Yelling Boisterously, Jeering, Dropping Insults And Other Noises"
S00269,"Shouting, yelling boisterously, jeering, dropping insults and other noises during class sessions, corridors, guidance and public places",2,0,2,1,5,0,0.283,0,60,10.0,Conviction For Criminal Offense
S00270,Jumping over the fence,4,0,1,1,6,1,0.333,1,53,7.571,Bullying Students/fellow Students - Physically
S00271,Engaging in trouble outside the campus endangering the name of school,1,1,0,0,2,1,0.183,1,97,32.333,Assault Fellow Students
S00272,"Display, possession or distribution of pornographic materials, downloading and uploading of pornographic pictures",1,3,1,1,6,1,0.533,1,40,5.714,Unauthorized Use Of Information
S00273,"Cheating in examinations, projects, case reports and research papers of others",3,1,1,0,5,1,0.317,1,71,11.833,Assault Fellow Students
S00274,Verbal or physical altercation between students or group of students,5,0,1,1,7,1,0.367,1,43,5.375,Engaging In Premarital Sex
S00275,Inciting others to violate school regulations or not to attend classes,2,0,0,1,3,1,0.2,0,65,16.25,Gaining Unauthorized Access To School Computer Or Network
S00276,Unauthorized use of information,3,0,0,1,4,1,0.233,0,70,14.0,Bringing Dishonor To School
S00277,"Insubordination to authorities, supervisors, and personnel, faculty members verbally, in writing, physically and slander/oral defamation",3,1,0,1,5,1,0.333,0,59,9.833,Extortion Or Blackmail
S00278,Bringing dishonor to the name of school,5,2,1,0,8,1,0.483,0,27,3.0,Jumping Over The Fence
S00279,Consistent violation of school rules and regulations,6,0,0,0,6,1,0.25,0,46,6.571,Wearing And Using Of Electronic Headset And/or Audio/electronic Gadgets And Tools During Class Without Teacher's Permission
S00280,Circulating destructive language and statement that is against the school through any platform,4,0,1,1,6,1,0.333,1,48,6.857,Organizing Destructive Groups
S00281,Students/fellow students - Verbally/Written,6,1,0,0,7,1,0.35,1,39,4.875,Failure To Comply With Investigation Requirements
S00282,"Shouting, yelling boisterously, jeering, dropping insults and other noises during class sessions, corridors, guidance and public places",3,0,1,1,5,0,0.25,1,67,11.167,Immoral Conduct On Or Off Campus
S00283,Bullying (Cyber or otherwise) Faculty members/personnel,4,3,1,1,9,1,0.633,1,43,4.3,Bullying Faculty Members/personnel
S00284,Real acts of threat (major/minor) that constitute incompatibility,5,3,1,1,10,1,0.667,1,6,0.545,Wearing And Using Of Electronic Headset And/or Audio/electronic Gadgets And Tools During Class Without Teacher's Permission
S00285,Recruitment and/or membership in sororities and fraternities,6,2,1,1,10,1,0.6,1,39,3.545,"Wearing Of Scarves, Patches, Caps"
S00286,Pushing of prohibited drugs,2,3,1,1,7,1,0.567,1,26,3.25,Participating In Immoral Conduct
S00287,Unbecoming attitude of an image as Pitikarts such as gossiping in multi-media to endanger others,4,1,1,0,6,1,0.35,1,49,7.0,"Wearing Of Scarves, Patches, Caps"
S00288,Bullying (Cyber or otherwise) Faculty members/personnel,1,0,1,1,3,1,0.233,0,84,21.0,Bullying Students/fellow Students - Verbally/written
S00289,Unauthorized use of information,5,0,0,0,5,1,0.217,0,57,9.5,Participating In Immoral Conduct
S00290,"Shouting, yelling boisterously, jeering, dropping insults and other noises during class sessions, corridors, guidance and public places",5,0,1,1,7,0,0.317,0,36,4.5,Forgery
S00291,Engaging in premarital sex,1,0,0,1,2,1,0.167,0,81,27.0,Organizing Destructive Groups
S00292,"Introduction of improper, foul or indecent language or gesture",4,2,0,1,7,1,0.467,0,36,4.5,Engaging In Any Form Of Gambling
S00293,Leaving the classroom without permission during class hour and school activity,3,1,1,0,5,1,0.317,1,54,9.0,Using Another Person's Identity
S00294,Wilful failure to comply with promises or notices issued for purposes of investigation in connection with conducted trial of offense,5,2,0,0,7,1,0.417,0,47,5.875,Forging Signatures
S00295,"Wearing of school uniform/program uniform improperly (e.g. club shirt, outing, internet places)",5,0,1,0,6,0,0.233,0,53,7.571,Wearing Of School Uniform/program Uniform Improperly
S00296,Gaining access to the school computer or computer network,3,1,0,0,4,1,0.25,0,58,11.6,Unbecoming Attitude In Social Media
S00297,Posing of bikini pictures or other videos/body exposure pictures or indecent body pictures,2,0,0,1,3,0,0.15,0,83,20.75,Shoplifting
S00298,"A student caught lending, borrowing, using another person’s ID/SSP",1,0,3,1,5,0,0.317,1,72,12.0,Littering The Campus
S00299,Use of foul language,2,0,2,1,5,0,0.283,1,73,12.167,Direct Assault On Faculty Or Authority
S00300,Extortion or blackmailing or attempt,2,0,0,1,3,1,0.2,0,81,20.25,Participating In Immoral Conduct
