student_id,most_repeated_violation,frequency,repeated_major_count,repeated_minor_count,ongoing_incident_count,total_incidents,is_major,avg_severity,will_reoffend_same_violation
S0282,Unbecoming attitude of an image as Pitikarts such as gossiping in multi-media to endanger others,4,2,1,1,8,1,0.533,0
S1653,"Stealing property of the school, students, school personnel, and fellow students",1,2,1,0,4,1,0.35,1
S0228,Leaving the classroom without permission during class hour and school activity,2,3,1,0,6,1,0.483,1
S0804,Wilful failure to comply with promises or notices issued for purposes of investigation in connection with conducted trial of offense,2,1,1,0,4,1,0.283,0
S0773,Pushing of prohibited drugs,2,1,0,1,4,1,0.3,1
S0892,Forgery,3,3,0,0,6,1,0.45,1
S1350,"Unauthorized enrichment or stealing whether attempted, frustrated, or consummated",1,1,0,0,2,1,0.183,1
S0944,"Possession or use of deadly weapons, explosives, prohibited drugs",6,2,1,1,10,1,0.6,0
S0276,Shoplifting,1,0,0,0,1,1,0.083,1
S0393,Engaging in premarital sex,2,2,1,0,5,1,0.383,1
S1841,"Grave threat on any student, personnel or administrator",2,3,1,1,7,1,0.567,1
S1668,Bringing dishonor to the name of school,5,3,0,1,9,1,0.6,1
S1206,"Wearing of school uniform/program uniform improperly (e.g. club shirt, outing, internet places)",1,0,0,1,2,0,0.117,0
S0758,Organizing of groups for purpose of destroying school properties,1,0,1,0,2,1,0.15,1
S0583,"Forging signatures of school authorities, parents, guardians or students",3,0,1,1,5,1,0.3,0
S1811,Membership in sororities and fraternities,1,3,1,1,6,1,0.533,1
S1307,Circulating destructive language and statement that is against the school through any platform,1,2,0,1,4,1,0.367,1
S0310,"Unauthorized enrichment or stealing whether attempted, frustrated, or consummated",1,3,1,1,6,1,0.533,0
S1891,"Wearing of school uniform/program uniform improperly (e.g. club shirt, outing, internet places)",4,0,1,0,5,0,0.2,0
S1409,"Vandalism, destruction of school properties",4,0,1,1,6,1,0.333,0
S0294,"Smoking, vaping or possession of cigarettes, drinking hard drinks or liquor in and outside the school campus",5,3,1,1,10,1,0.667,0
S2422,Recruitment and/or membership in sororities and fraternities,3,3,1,0,7,1,0.517,1
S1016,Bringing dishonor to the name of school,1,3,1,0,5,1,0.45,1
S0563,"Introducing false information, accessing someone else’s account and sending offensive email, etc.",3,1,0,0,4,1,0.25,1
S0613,"Littering the campus (candy wrappers, bottles, plastic materials)",6,0,0,0,6,0,0.2,0
S1914,Wilful failure to comply with promises or notices issued for purposes of investigation in connection with conducted trial of offense,2,3,1,1,7,1,0.567,1
S0006,Preventing normal operation (e.g. changing the configuration or BIOS setup of computers),5,3,0,1,9,1,0.6,1
S2302,Jumping over the fence,5,1,0,1,7,1,0.4,0
S0315,Forgery,5,2,1,1,9,1,0.567,1
S1669,Engaging in trouble outside the campus endangering the name of school,2,1,1,0,4,1,0.283,0
S0440,Membership in sororities and fraternities,2,0,1,0,3,1,0.183,0
S0607,Use of foul language,4,0,2,0,6,0,0.267,0
S2132,Colored dyed color/hair/beard,5,0,1,0,6,0,0.233,0
S2314,Use of foul language,5,0,3,1,9,0,0.45,1
S2223,Leaving the classroom without permission during class hour and school activity,2,2,1,0,5,1,0.383,1
S0935,Forgery,5,3,0,1,9,1,0.6,1
S0057,Conviction for a criminal offense by the administrator's judgment,5,1,0,1,7,1,0.4,0
S2120,"Purchase, sale or distribution of alcoholic beverages or cigarettes",3,2,0,1,6,1,0.433,1
S0890,Students/fellow students - Verbally/Written,5,2,1,0,8,1,0.483,1
S1133,Unbecoming attitude of an image as Pitikarts such as gossiping in multi-media to endanger others,6,1,0,0,7,1,0.35,1
S1978,"Purchase, sale or distribution of alcoholic beverages or cigarettes",1,0,0,1,2,1,0.167,1
S1075,Shoplifting,2,2,1,0,5,1,0.383,0
S0713,"Possession or use of deadly weapons, explosives, prohibited drugs",2,0,1,0,3,1,0.183,1
S1918,"Shouting, yelling boisterously, jeering, dropping insults and other noises during class sessions, corridors, guidance and public places",1,0,3,1,5,0,0.317,0
S0457,"Damage, destruction of network, computer or information (e.g., deleting someone else's file)",2,0,1,1,4,1,0.267,0
S0297,Posing of bikini pictures or other videos/body exposure pictures or indecent body pictures,1,0,1,0,2,0,0.1,0
S2261,Students/fellow students - Physically,1,1,1,0,3,1,0.25,0
S1269,Indecency in media,3,0,3,1,7,0,0.383,0
S0454,"Wearing of heavy make-up or cosmetics (dark mascara, eyeliner, lipsticks, eye shadows, facial make-up)",5,0,0,1,6,0,0.25,0
S0336,Students/fellow students - Verbally/Written,2,1,0,0,3,1,0.217,1
S1529,Circulating destructive language and statement that is against the school through any platform,1,2,1,1,5,1,0.433,0
S0487,Wilful and malicious damage of the property of any member of school community,4,2,1,1,8,1,0.533,1
S2368,Jumping over the fence,6,3,1,1,11,1,0.7,1
S0013,Students/fellow students - Physically,6,1,0,1,8,1,0.433,1
S0831,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",3,0,1,0,4,0,0.167,0
S2356,"Gross acts of disobedience, disrespect in words and in deeds which tend to put the school or any member of the administration, faculty, staff and maintenance or students in ridicule or contempt",6,1,1,1,9,1,0.5,1
S0330,Wearing and using of electronic headset and/or audio/electronic gadgets and tools during class without teacher's permission,4,0,3,0,7,0,0.333,1
S0339,Wilful failure to comply with promises or notices issued for purposes of investigation in connection with conducted trial of offense,6,1,1,1,9,1,0.5,1
S1828,Extortion or blackmailing or attempt,2,2,1,0,5,1,0.383,0
S0766,Lack of respect to faculty/authority,6,2,1,1,10,1,0.6,1
S1414,"Vandalism, destruction of school properties",4,3,0,0,7,1,0.483,1
S0257,Bringing outsiders to school for improper purpose,4,3,0,1,8,1,0.567,0
S1707,"Gross acts of disobedience, disrespect in words and in deeds which tend to put the school or any member of the administration, faculty, staff and maintenance or students in ridicule or contempt",2,0,0,1,3,1,0.2,1
S1957,"Smoking, vaping or possession of cigarettes, drinking hard drinks or liquor in and outside the school campus",2,0,1,1,4,1,0.267,0
S1910,"Falsification of official documents, test papers, clearances and confidential",1,0,0,0,1,1,0.083,1
S1097,"Vandalism, destruction of school properties",1,0,0,1,2,1,0.167,0
S2285,"Purchase, sale or distribution of alcoholic beverages or cigarettes",1,0,1,0,2,1,0.15,1
S2409,"Display, possession or distribution of pornographic materials, downloading and uploading of pornographic pictures",5,2,1,1,9,1,0.567,0
S1667,Engaging in premarital sex,5,0,0,0,5,1,0.217,0
S0877,"Littering the campus (candy wrappers, bottles, plastic materials)",6,0,3,0,9,0,0.4,0
S2426,Wearing of improper and other colored PE uniforms,4,0,1,1,6,0,0.283,0
S1331,Bringing dishonor to the name of school,1,0,1,1,3,1,0.233,0
S1633,"Cheating in examinations, projects, case reports and research papers of others",4,1,0,0,5,1,0.283,0
S0585,"Possession or use of deadly weapons, explosives, prohibited drugs",5,1,0,1,7,1,0.4,1
S0881,Viewing pornographic sites on the Internet/websites in the Computer Laboratory,1,1,1,1,4,1,0.333,0
S2388,"Insubordination to authorities, supervisors, and personnel, faculty members verbally, in writing, physically and slander/oral defamation",3,2,0,1,6,1,0.433,1
S1981,Real acts of threat (major/minor) that constitute incompatibility,1,0,0,1,2,1,0.167,0
S0882,Engaging in any form of gambling,3,3,1,1,8,1,0.6,1
S1377,"Introduction of improper, foul or indecent language or gesture",5,2,1,1,9,1,0.567,1
S2351,Use of foul language,3,0,1,0,4,0,0.167,0
S0132,Promoting or participating in immoral/indecent conduct on or off campus,6,2,1,0,9,1,0.517,1
S0388,"Vandalism, destruction of school properties",6,1,0,0,7,1,0.35,0
S1792,Organizing of groups for purpose of destroying school properties,4,1,0,0,5,1,0.283,0
S2054,"Falsification of official documents, test papers, clearances and confidential",4,1,1,1,7,1,0.433,0
S0953,Verbal or physical altercation between students or group of students,4,1,0,0,5,1,0.283,1
S1192,"Wearing of school uniform/program uniform improperly (e.g. club shirt, outing, internet places)",1,0,0,1,2,0,0.117,0
S1481,Engaging in premarital sex,5,1,0,0,6,1,0.317,0
S0777,Shoplifting,1,3,0,0,4,1,0.383,1
S0898,Bullying (Cyber or otherwise) Faculty members/personnel,1,0,1,1,3,1,0.233,1
S1042,Verbal or physical altercation between students or group of students,3,1,1,0,5,1,0.317,0
S2194,Lack of respect to faculty/authority,4,0,0,1,5,1,0.267,0
S1955,Wearing and using of electronic headset and/or audio/electronic gadgets and tools during class without teacher's permission,3,0,2,0,5,0,0.233,1
S1200,Leaving the classroom without permission during class hour and school activity,1,0,0,0,1,1,0.083,0
S1107,Preventing normal operation (e.g. changing the configuration or BIOS setup of computers),1,0,0,0,1,1,0.083,1
S0476,Colored dyed color/hair/beard,4,0,1,1,6,0,0.283,1
S2023,Consistent violation of school rules and regulations,1,2,0,1,4,1,0.367,1
S0050,"Purchase, sale or distribution of alcoholic beverages or cigarettes",4,2,1,1,8,1,0.533,0
S1150,Lending/borrowing school ID as pass/for gate access,3,2,1,1,7,1,0.5,1
S0921,Students/fellow students - Verbally/Written,4,0,1,1,6,1,0.333,0
S0763,Use of foul language,3,0,1,0,4,0,0.167,0
S0702,Gaining access to the school computer or computer network,6,0,0,0,6,1,0.25,1
S0618,Shoplifting,3,2,0,0,5,1,0.35,0
S0289,"Falsification of official documents, test papers, clearances and confidential",4,0,0,1,5,1,0.267,0
S1586,Jumping over the fence,1,1,0,0,2,1,0.183,0
S0397,"Shouting, yelling boisterously, jeering, dropping insults and other noises during class sessions, corridors, guidance and public places",4,0,3,0,7,0,0.333,0
S1078,Wilful failure to comply with promises or notices issued for purposes of investigation in connection with conducted trial of offense,2,1,1,0,4,1,0.283,1
S1104,Engaging in trouble outside the campus endangering the name of school,4,3,1,0,8,1,0.55,1
S0919,"Wearing inappropriate/incomplete uniform (No validated ID, flat shoes, colored pants, colored t-shirt, no/old socks)",6,0,0,0,6,0,0.2,1
S0345,Bringing outsiders to school for improper purpose,3,0,0,0,3,1,0.15,1
S1420,Gaining access to the school computer or computer network,4,0,0,0,4,1,0.183,0
S2031,Organizing of groups for purpose of destroying school properties,6,2,0,0,8,1,0.45,0
S0781,"Wearing of heavy make-up or cosmetics (dark mascara, eyeliner, lipsticks, eye shadows, facial make-up)",5,0,1,0,6,0,0.233,0
S1527,Colored nail polish,6,0,1,1,8,0,0.35,1
S1273,Verbal or physical altercation between students or group of students,3,2,0,0,5,1,0.35,0
S0811,"Shouting, yelling boisterously, jeering, dropping insults and other noises during class sessions, corridors, guidance and public places",2,0,2,1,5,0,0.283,0
S0803,Bringing dishonor to the name of school,4,0,0,0,4,1,0.183,0
S2159,Posing of bikini pictures or other videos/body exposure pictures or indecent body pictures,2,0,2,0,4,0,0.2,0
S0782,Real acts of threat (major/minor) that constitute incompatibility,2,1,1,1,5,1,0.367,1
S0472,Wearing and using of electronic headset and/or audio/electronic gadgets and tools during class without teacher's permission,6,0,3,0,9,0,0.4,0
S1366,"Forging signatures of school authorities, parents, guardians or students",6,2,1,0,9,1,0.517,1
S0865,Recruitment and/or membership in sororities and fraternities,6,2,0,1,9,1,0.533,0
S1494,Bringing dishonor to the name of school,1,0,1,0,2,1,0.15,0
S0830,"Smoking, vaping or possession of cigarettes, drinking hard drinks or liquor in and outside the school campus",5,3,1,0,9,1,0.583,1
S2076,Real acts of threat (major/minor) that constitute incompatibility,1,1,0,0,2,1,0.183,0
S1878,Inciting others to violate school regulations or not to attend classes,2,3,0,0,5,1,0.417,1
S0869,Bringing outsiders to school during school function/activity,6,1,1,1,9,1,0.5,1
S1677,Gaining access to the school computer or computer network,4,2,1,0,7,1,0.45,1
S1250,Shoplifting,4,1,1,1,7,1,0.433,1
S2186,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",5,0,1,1,7,0,0.317,0
S1967,"Shouting, yelling boisterously, jeering, dropping insults and other noises during class sessions, corridors, guidance and public places",3,0,1,1,5,0,0.25,0
S0331,"Wearing of heavy make-up or cosmetics (dark mascara, eyeliner, lipsticks, eye shadows, facial make-up)",5,0,2,0,7,0,0.3,1
S2118,Engaging in trouble outside the campus endangering the name of school,6,1,0,1,8,1,0.433,0
S2042,Unbecoming attitude of an image as Pitikarts such as gossiping in multi-media to endanger others,2,0,0,0,2,1,0.117,1
S2167,Promoting or participating in immoral/indecent conduct on or off campus,3,2,0,0,5,1,0.35,0
S2449,"Stealing property of the school, students, school personnel, and fellow students",2,1,0,0,3,1,0.217,1
S1267,"Grave threat on any student, personnel or administrator",2,0,1,0,3,1,0.183,1
S2234,Extortion or blackmailing or attempt,6,1,1,0,8,1,0.417,0
S0644,Students/fellow students - Physically,6,1,0,0,7,1,0.35,1
S1434,Preventing normal operation (e.g. changing the configuration or BIOS setup of computers),2,1,0,0,3,1,0.217,1
S1468,"Grave threat on any student, personnel or administrator",2,2,1,1,6,1,0.467,1
S1189,Forgery,4,1,1,0,6,1,0.35,0
S1820,Colored dyed color/hair/beard,2,0,0,1,3,0,0.15,0
S0442,Posing of bikini pictures or other videos/body exposure pictures or indecent body pictures,1,0,3,1,5,0,0.317,0
S1398,"Direct assault on the person or any member of the administration, faculty, staff, and/or any person vested with authority",6,1,0,1,8,1,0.433,1
S0100,"Littering the campus (candy wrappers, bottles, plastic materials)",5,0,1,0,6,0,0.233,0
S1174,Gambling/betting in all forms,1,2,1,1,5,1,0.433,1
S1569,Preventing normal operation (e.g. changing the configuration or BIOS setup of computers),6,0,0,1,7,1,0.333,0
S1991,Colored dyed color/hair/beard,2,0,1,1,4,0,0.217,0
S2157,Bringing dishonor to the name of school,6,0,0,0,6,1,0.25,0
S1487,Posting below or circulating destructive language or signs in the internet or through multimedia,3,1,1,0,5,1,0.317,1
S1268,Unexcused tardiness/absence from class,1,0,1,0,2,0,0.1,1
S1821,"Direct assault on the person or any member of the administration, faculty, staff, and/or any person vested with authority",6,0,1,0,7,1,0.317,1
S0549,Wearing and using of electronic headset and/or audio/electronic gadgets and tools during class without teacher's permission,1,0,0,1,2,0,0.117,1
S0715,Engaging in premarital sex,6,2,1,1,10,1,0.6,1
S0818,Jumping over the fence,4,1,1,0,6,1,0.35,1
S0835,"Gross acts of disobedience, disrespect in words and in deeds which tend to put the school or any member of the administration, faculty, staff and maintenance or students in ridicule or contempt",6,3,1,0,10,1,0.617,1
S1011,Circulating destructive language and statement that is against the school through any platform,5,3,1,0,9,1,0.583,0
S1840,Students/fellow students - Physically,3,2,0,1,6,1,0.433,1
S1611,Shoplifting,1,1,0,1,3,1,0.267,1
S0318,Assault fellow students,1,1,0,0,2,1,0.183,1
S1578,"Introduction of improper, foul or indecent language or gesture",6,0,1,1,8,1,0.4,0
S2378,"Wearing of scarves, patches, caps",4,0,2,1,7,0,0.35,0
S2325,Lack of respect to faculty/authority,4,1,1,1,7,1,0.433,1
S1342,Gambling/betting in all forms,6,1,0,0,7,1,0.35,0
S1750,Wilful and malicious damage of the property of any member of school community,2,2,1,0,5,1,0.383,0
S2139,"Engaging outside marriage, obscene and immoral conduct in and off campus",4,1,0,0,5,1,0.283,1
S1963,Circulating destructive language and statement that is against the school through any platform,6,0,0,0,6,1,0.25,0
S2030,Wearing of accessories not part of the daily uniform (e.g. multiple pairs of earrings for females),6,0,1,1,8,0,0.35,1
S2345,Placing of stickers and other objects on school ID,6,0,2,0,8,0,0.333,0
S0206,Gaining access to the school computer or computer network,1,1,1,0,3,1,0.25,0
S0089,"Altering information (e.g., changing the password of someone else's account and accessed data/files beyond authorization)",5,3,1,0,9,1,0.583,0
S0917,Preventing normal operation (e.g. changing the configuration or BIOS setup of computers),5,1,0,0,6,1,0.317,0
