student_id,most_repeated_violation,frequency,repeated_major_count,repeated_minor_count,ongoing_incident_count,total_incidents,is_major,avg_severity,will_reoffend_same_violation
S0457,Leaving the classroom without permission during class hours,2,0,1,1,4,1,0.267,0
S0297,Viewing pornographic sites on the Internet/website,1,0,1,0,2,1,0.1,0
S2261,"Cheating in examinations, projects, case reports and other work",1,1,1,0,3,1,0.25,0
S1269,Unbecoming attitude of an image as Pitikarts such as lewd conduct,3,0,3,1,7,1,0.383,0
S0454,Viewing pornographic sites on the Internet/website,5,0,0,1,6,1,0.25,0
S0336,Viewing pornographic sites on the Internet/website,2,1,0,0,3,1,0.217,1
S1529,Viewing pornographic sites on the Internet/website,1,2,1,1,5,1,0.433,0
S0487,"Grave threat on any student, personnel or administrator",4,2,1,1,8,1,0.533,1
S2368,Wilful failure to comply with promises or notices,6,3,1,1,11,1,0.7,1
S0013,"Wearing of heavy make-up or cosmetics (dark mascara, lipstick)",6,1,0,1,8,0,0.433,1
S0831,Posting below or circulating destructive language or hate speech,3,0,1,0,4,1,0.167,0
S2356,Colored dyed color/hair/beard,6,1,1,1,9,0,0.5,1
S0330,"Wearing of plunging necklines, backless, spaghetti straps",4,0,3,0,7,1,0.333,1
S0339,"Cheating in examinations, projects, case reports and other work",6,1,1,1,9,1,0.5,1
S1828,Leaving the classroom without permission during class hours,2,2,1,0,5,1,0.383,0
S0766,Wilful failure to comply with promises or notices,6,2,1,1,10,1,0.6,1
S1414,"A student caught lending, borrowing, using another's ID",4,3,0,0,7,0,0.483,1
S0257,Wilful failure to comply with promises or notices,4,3,0,1,8,1,0.567,0
S1707,Pushing of prohibited drugs,2,0,0,1,3,1,0.2,1
S1957,"Stealing property of the school, students, school personnel",2,0,1,1,4,1,0.267,0
S1910,Engaging in trouble outside the campus endangering others,1,0,0,0,1,1,0.083,1
S1097,Bringing dishonor to the name of school,1,0,0,1,2,1,0.167,0
S2285,Forgery,1,0,1,0,2,1,0.15,1
S2409,"Vandalism, destruction of school properties",5,2,1,1,9,1,0.567,0
S1667,Lack of respect to faculty/authority,5,0,0,0,5,1,0.217,0
S0877,Verbal or physical altercation between students or personnel,6,0,3,0,9,1,0.4,0
S2426,Cybersecurity breach (plagiarism),4,0,1,1,6,1,0.283,0
S1331,"Purchase, sale or distribution of alcoholic beverages",1,0,1,1,3,1,0.233,0
S1633,Students/fellow students - Verbally/Written,4,1,0,0,5,1,0.283,0
S0585,Engaging in trouble outside the campus endangering others,5,1,0,1,7,1,0.4,1
S0881,"Littering the campus (candy wrappers, bottles, plastics, etc.)",1,1,1,1,4,0,0.333,0
S2388,Wearing of accessories not part of the daily uniform,3,2,0,1,6,0,0.433,1
S1981,"Wearing of plunging necklines, backless, spaghetti straps",1,0,0,1,2,1,0.167,0
S0882,"Falsification of official documents, test papers, records",3,3,1,1,8,1,0.6,1
S1377,Assault fellow students,5,2,1,1,9,1,0.567,1
S2351,Posing of bikini pictures or other videos/body exposure online,3,0,1,0,4,0,0.167,0
S0132,Gaining access to the school computer or computer system,6,2,1,0,9,1,0.517,1
S0388,Wearing and using of electronic headset and/or audio devices,6,1,0,0,7,0,0.35,0
S1792,Unexcused tardiness/absence from class,4,1,0,0,5,0,0.283,0
S2054,Wearing and using of electronic headset and/or audio devices,4,1,1,1,7,0,0.433,0
S0953,"A student caught lending, borrowing, using another's ID",4,1,0,0,5,0,0.283,1
S1192,Wilful failure to comply with promises or notices,1,0,0,1,2,1,0.117,0
S1481,Membership in sororities and fraternities,5,1,0,0,6,1,0.317,0
S0777,Wearing of improper and other colored PE uniforms,1,3,0,0,4,0,0.383,1
S0898,Gambling/betting in all forms,1,0,1,1,3,1,0.233,1
S1042,"Littering the campus (candy wrappers, bottles, plastics, etc.)",3,1,1,0,5,0,0.317,0
S2194,Direct assault on any member of the school community,4,0,0,1,5,1,0.267,0
S1955,"Shouting, yelling boisterously, jeering, dropping materials",3,0,2,0,5,0,0.233,1
S1200,Direct assault on any member of the school community,1,0,0,0,1,1,0.083,0
S1107,Shoplifting,1,0,0,0,1,1,0.083,1
S0476,Wearing and using of electronic headset and/or audio devices,4,0,1,1,6,0,0.283,1
S2023,Unauthorized use of information,1,2,0,1,4,1,0.367,1
S0050,Wearing inappropriate/incomplete uniform (No valid reason),4,2,1,1,8,0,0.533,0
S1150,Shoplifting,3,2,1,1,7,1,0.5,1
S0921,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",4,0,1,1,6,0,0.333,0
S0763,Inciting others to violate school regulations or norms,3,0,1,0,4,1,0.167,0
S0702,"Wearing of scarves, patches, caps",6,0,0,0,6,0,0.25,1
S0618,Promoting or participating in immoral/indecent conduct,3,2,0,0,5,1,0.35,0
S0289,"Wearing of plunging necklines, backless, spaghetti straps",4,0,0,1,5,1,0.267,0
S1586,"Display, possession or distribution of pornographic materials",1,1,0,0,2,1,0.183,0
S0397,"Damage, destruction of network, computer or information system",4,0,3,0,7,1,0.333,0
S1078,Wearing and using of electronic headset and/or audio devices,2,1,1,0,4,0,0.283,1
S1104,Colored nail polish,4,3,1,0,8,0,0.55,1
S0919,"Insubordination to authorities, supervisors, and personnel",6,0,0,0,6,1,0.2,1
S0345,Real acts of threat (major/minor) that constitute danger,3,0,0,0,3,1,0.15,1
S1420,Engaging in any form of gambling,4,0,0,0,4,1,0.183,0
S2031,"Introducing false information, accessing someone else's data",6,2,0,0,8,1,0.45,0
S0781,"Introduction of improper, foul or indecent language online",5,0,1,0,6,1,0.233,0
S1527,"Cheating in examinations, projects, case reports and other work",6,0,1,1,8,1,0.35,1
S1273,Organizing of groups for purpose of destroying school harmony,3,2,0,0,5,1,0.35,0
S0811,"Damage, destruction of network, computer or information system",2,0,2,1,5,1,0.283,0
S0803,Wearing inappropriate/incomplete uniform (No valid reason),4,0,0,0,4,0,0.183,0
S2159,Cybersecurity breach (plagiarism),2,0,2,0,4,1,0.2,0
S0782,Wearing of school uniform/program uniform improperly,2,1,1,1,5,0,0.367,1
S0472,Not following prescribed hair cut (trendy/punk haircut),6,0,3,0,9,0,0.4,0
S1366,"Introduction of improper, foul or indecent language online",6,2,1,0,9,1,0.517,1
S0865,Extortion or blackmailing or attempt,6,2,0,1,9,1,0.533,0
S1494,"Shouting, yelling boisterously, jeering, dropping materials",1,0,1,0,2,0,0.15,0
S0830,"Altering information (e.g., changing the password or credentials)",5,3,1,0,9,1,0.583,1
S2076,Colored nail polish,1,1,0,0,2,0,0.183,0
S1878,"Altering information (e.g., changing the password or credentials)",2,3,0,0,5,1,0.417,1
S0869,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",6,1,1,1,9,0,0.5,1
S1677,Organizing of groups for purpose of destroying school harmony,4,2,1,0,7,1,0.45,1
S1250,Jumping over the fence,4,1,1,1,7,1,0.433,1
S2186,"Altering information (e.g., changing the password or credentials)",5,0,1,1,7,1,0.317,0
S1967,"Falsification of official documents, test papers, records",3,0,1,1,5,1,0.25,0
S0331,Not following prescribed hair cut (trendy/punk haircut),5,0,2,0,7,0,0.3,1
S2118,Wilful failure to comply with promises or notices,6,1,0,1,8,1,0.433,0
S2042,"Vandalism, destruction of school properties",2,0,0,0,2,1,0.117,1
S2167,Engaging in trouble outside the campus endangering others,3,2,0,0,5,1,0.35,0
S2449,Promoting or participating in immoral/indecent conduct,2,1,0,0,3,1,0.217,1
S1267,Engaging in any form of gambling,2,0,1,0,3,1,0.183,1
S2234,Organizing of groups for purpose of destroying school harmony,6,1,1,0,8,1,0.417,0
S0644,"Cheating in examinations, projects, case reports and other work",6,1,0,0,7,1,0.35,1
S1434,Inciting others to violate school regulations or norms,2,1,0,0,3,1,0.217,1
S1468,"Introducing false information, accessing someone else's data",2,2,1,1,6,1,0.467,1
S1189,Real acts of threat (major/minor) that constitute danger,4,1,1,0,6,1,0.35,0
S1820,"Falsification of official documents, test papers, records",2,0,0,1,3,1,0.15,0
S0442,Wilful and malicious damage of the property of any member,1,0,3,1,5,1,0.317,0
S1398,Bringing outsiders to school during school functions,6,1,0,1,8,1,0.433,1
S0100,"A student caught lending, borrowing, using another's ID",5,0,1,0,6,0,0.233,0
S1174,"Stealing property of the school, students, school personnel",1,2,1,1,5,1,0.433,1
S1569,Colored nail polish,6,0,0,1,7,0,0.333,0
S1991,Unexcused tardiness/absence from class,2,0,1,1,4,0,0.217,0
S2157,"Altering information (e.g., changing the password or credentials)",6,0,0,0,6,1,0.25,0
S1487,Colored dyed color/hair/beard,3,1,1,0,5,0,0.317,1
S1268,Forgery,1,0,1,0,2,1,0.1,1
S1821,Unauthorized use of information,6,0,1,0,7,1,0.317,1
S0549,Engaging in trouble outside the campus endangering others,1,0,0,1,2,1,0.117,1
S0715,Indecency in media,6,2,1,1,10,0,0.6,1
S0818,"Gross acts of disobedience, disrespect in words and action",4,1,1,0,6,1,0.35,1
S0835,Not following prescribed hair cut (trendy/punk haircut),6,3,1,0,10,0,0.617,1
S1011,Bringing outsiders to school during school functions,5,3,1,0,9,1,0.583,0
S1840,"Stealing property of the school, students, school personnel",3,2,0,1,6,1,0.433,1
S1611,Inciting others to violate school regulations or norms,1,1,0,1,3,1,0.267,1
S0318,Recruitment and/or membership in sororities and fraternities,1,1,0,0,2,1,0.183,1
S1578,Posing of bikini pictures or other videos/body exposure online,6,0,1,1,8,0,0.4,0
S2378,"Grave threat on any student, personnel or administrator",4,0,2,1,7,1,0.35,0
S2325,"Forging signatures of school authorities, parents, guardians",4,1,1,1,7,1,0.433,1
S1342,Engaging in any form of gambling,6,1,0,0,7,1,0.35,0
S1750,Colored nail polish,2,2,1,0,5,0,0.383,0
S2139,Gaining access to the school computer or computer system,4,1,0,0,5,1,0.283,1
S1963,Students/fellow students - Verbally/Written,6,0,0,0,6,1,0.25,0
S2030,Engaging in any form of gambling,6,0,1,1,8,1,0.35,1
S2345,Wearing of accessories not part of the daily uniform,6,0,2,0,8,0,0.333,0
S0206,"Display, possession or distribution of pornographic materials",1,1,1,0,3,1,0.25,0
S0089,"Engaging outside marriage, obscene and immoral conduct",5,3,1,0,9,1,0.583,0
S0917,Colored dyed color/hair/beard,5,1,0,0,6,0,0.317,0
S2135,Using another person's identity,3,2,1,1,7,1,0.5,1
S1475,Verbal or physical altercation between students or personnel,5,1,1,0,7,1,0.383,0
S1106,"Wearing of ripped/distressed jeans, crop top, sleeveless shirt",6,1,0,1,8,0,0.433,1
S0523,Verbal or physical altercation between students or personnel,2,0,2,0,4,1,0.2,0
S0008,"Forging signatures of school authorities, parents, guardians",3,0,2,1,6,1,0.317,0
S1146,Promoting or participating in immoral/indecent conduct,2,0,1,0,3,1,0.133,1
S1889,Posting below or circulating destructive language or hate speech,3,3,1,0,7,1,0.517,1
S0209,Providing/financing parties for prohibited drugs,3,0,0,1,4,1,0.183,1
S2000,Posing of bikini pictures or other videos/body exposure online,3,3,1,0,7,0,0.517,0
S2144,Providing/financing parties for prohibited drugs,5,0,0,0,5,1,0.167,1
S0080,Unexcused tardiness/absence from class,2,0,0,1,3,0,0.2,0
S2472,Wearing of improper and other colored PE uniforms,6,0,1,1,8,0,0.4,0
S1052,"Display, possession or distribution of pornographic materials",2,1,0,0,3,1,0.217,0
S2001,Wearing and using of electronic headset and/or audio devices,3,1,1,1,6,0,0.4,0
S1085,Wilful and malicious damage of the property of any member,4,0,1,1,6,1,0.333,1
S0584,Extortion or blackmailing or attempt,1,2,0,1,4,1,0.367,0
S1671,Bringing dishonor to the name of school,5,0,1,1,7,1,0.317,0
S2383,"Altering information (e.g., changing the password or credentials)",1,2,1,0,4,1,0.35,0
S2255,"Engaging outside marriage, obscene and immoral conduct",4,0,0,0,4,1,0.183,0
S2447,Engaging in premarital sex,5,0,0,1,6,1,0.3,1
S1038,Jumping over the fence,6,0,1,0,7,1,0.267,1
S1996,Engaging in any form of gambling,1,0,3,0,4,1,0.233,0
S0054,Unauthorized enrichment or stealing whether attempted or not,4,2,1,0,7,1,0.45,0
S1522,Engaging in trouble outside the campus endangering others,6,0,0,0,6,1,0.2,1
S0625,"Stealing property of the school, students, school personnel",6,0,2,0,8,1,0.333,0
S0710,Unauthorized use of information,3,2,1,1,7,1,0.5,1
S1378,"Grave threat on any student, personnel or administrator",3,0,2,1,6,1,0.317,0
S1838,Circulating destructive language and statement that defames,5,3,0,0,8,1,0.517,0
S1656,Bringing outsiders to school during school functions,2,0,0,0,2,1,0.117,0
S2379,"Shouting, yelling boisterously, jeering, dropping materials",4,3,1,1,9,0,0.633,0
S0737,Cybersecurity breach (plagiarism),6,2,1,0,9,1,0.517,1
S1105,Unauthorized use of information,6,0,0,1,7,1,0.333,1
S0464,Wearing inappropriate/incomplete uniform (No valid reason),2,3,0,0,5,0,0.417,0
S1303,Viewing pornographic sites on the Internet/website,6,0,3,1,10,1,0.483,0
S0567,Providing/financing parties for prohibited drugs,3,3,0,0,6,1,0.45,1
S1127,"Wearing of plunging necklines, backless, spaghetti straps",4,1,0,0,5,1,0.283,1
S0862,Students/fellow students - Physically,3,2,0,1,6,1,0.433,0
S1867,"Wearing of heavy make-up or cosmetics (dark mascara, lipstick)",3,0,3,1,7,0,0.383,0
S1836,Bringing outsiders to school for improper purpose,3,0,1,1,5,1,0.25,0
S0745,"Smoking, vaping or possession of cigarettes, drinks, etc.",2,3,0,0,5,1,0.417,1
S1769,"Gross acts of disobedience, disrespect in words and action",5,2,0,0,7,1,0.417,1
S1417,"Possession or use of deadly weapons, explosives, projectiles",2,0,1,0,3,1,0.183,0
S1778,Bullying (Cyber or otherwise) Faculty members/personnel,5,1,0,0,6,1,0.317,1
S2206,Engaging in trouble outside the campus endangering others,5,0,0,0,5,1,0.217,1
S0312,Wearing and using of electronic headset and/or audio devices,6,2,0,0,8,0,0.45,1
S1837,Leaving the classroom without permission during class hours,3,2,1,1,7,1,0.5,1
S1675,Wearing of improper and other colored PE uniforms,4,0,1,1,6,0,0.283,0
S1073,Wearing inappropriate/incomplete uniform (No valid reason),6,0,2,1,9,0,0.417,1
S1806,Wearing inappropriate/incomplete uniform (No valid reason),4,3,0,1,8,0,0.567,0
S2038,"Display, possession or distribution of pornographic materials",2,0,1,0,3,1,0.183,0
S1032,Unbecoming attitude of an image as Pitikarts such as lewd conduct,6,3,1,0,10,1,0.617,0
S1770,"Littering the campus (candy wrappers, bottles, plastics, etc.)",5,2,0,0,7,0,0.417,1
S2438,"Forging signatures of school authorities, parents, guardians",4,0,0,1,5,1,0.217,0
S0622,Real acts of threat (major/minor) that constitute danger,4,2,1,1,8,1,0.533,0
S0837,Viewing pornographic sites on the Internet/website,3,0,0,1,4,1,0.183,1
S1785,"Wearing of heavy make-up or cosmetics (dark mascara, lipstick)",5,0,0,1,6,0,0.25,0
S1755,Wilful and malicious damage of the property of any member,3,0,0,0,3,1,0.15,1
S0278,"Grave threat on any student, personnel or administrator",5,3,0,1,9,1,0.6,0
S1932,Shoplifting,1,3,0,1,5,1,0.467,1
S2196,"Possession or use of deadly weapons, explosives, projectiles",6,0,2,0,8,1,0.333,1
S1472,Gambling/betting in all forms,2,2,0,0,4,1,0.317,0
S1980,"Engaging outside marriage, obscene and immoral conduct",5,0,1,0,6,1,0.233,1
S1441,"Engaging outside marriage, obscene and immoral conduct",2,3,0,1,6,1,0.5,1
S1204,Bringing dishonor to the name of school,5,0,0,1,6,1,0.25,0
S2306,Pushing of prohibited drugs,5,0,0,1,6,1,0.3,1
S0355,Conviction for a criminal offense by authorities,5,1,0,1,7,1,0.4,1
S0334,Placing of stickers and other objects on school ID,4,0,1,1,6,0,0.333,0
S1237,Lack of respect to faculty/authority,5,3,0,1,9,1,0.6,0
S0045,Unauthorized use of information,6,0,2,0,8,1,0.333,0
S2453,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",1,2,1,1,5,0,0.433,1
S2387,Posting below or circulating destructive language or hate speech,5,0,3,1,9,1,0.45,0
S0729,"Shouting, yelling boisterously, jeering, dropping materials",3,2,1,1,7,0,0.5,1
S0815,Shoplifting,5,3,0,0,8,1,0.517,1
S0301,Wilful failure to comply with promises or notices,3,3,0,1,7,1,0.533,1
S0412,"Falsification of official documents, test papers, records",6,0,0,0,6,1,0.25,0
S1686,Wilful failure to comply with promises or notices,2,3,0,0,5,1,0.417,0
S1712,Wearing of school uniform/program uniform improperly,2,1,1,0,4,0,0.283,0
S0378,"Smoking, vaping or possession of cigarettes, drinks, etc.",3,0,3,0,6,1,0.3,0
S0279,Bringing dishonor to the name of school,4,1,1,1,7,1,0.433,1
S0335,Lending/borrowing school ID as pass/for gate access,1,0,0,1,2,1,0.117,0
S0854,Posting below or circulating destructive language or hate speech,1,0,1,0,2,1,0.15,1
S2007,Placing of stickers and other objects on school ID,1,2,1,0,4,0,0.35,1
S0287,Wearing and using of electronic headset and/or audio devices,3,0,1,0,4,0,0.217,1
S2429,Cybersecurity breach (plagiarism),5,3,0,0,8,1,0.517,0
S1126,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",3,1,1,0,5,0,0.317,0
S0446,"Wearing of ripped/distressed jeans, crop top, sleeveless shirt",6,0,0,1,7,0,0.333,0
S1651,Jumping over the fence,4,0,1,0,5,1,0.2,0
S0989,Shoplifting,1,2,0,1,4,1,0.367,0
S2400,Gaining access to the school computer or computer system,5,2,1,0,8,1,0.483,1
S1580,Use of foul language,4,0,2,0,6,0,0.267,1
S0528,"Wearing of ripped/distressed jeans, crop top, sleeveless shirt",5,0,2,0,7,0,0.3,0
S1566,Organizing of groups for purpose of destroying school harmony,4,1,0,1,6,1,0.367,1
S2465,"Introduction of improper, foul or indecent language online",3,0,2,1,6,1,0.317,1
S2490,"Engaging outside marriage, obscene and immoral conduct",1,3,1,0,5,1,0.45,1
S1224,Jumping over the fence,2,2,1,0,5,1,0.383,1
S0948,Direct assault on any member of the school community,1,2,0,0,3,1,0.283,0
S0040,Engaging in any form of gambling,2,3,0,1,6,1,0.5,1
S0726,Pushing of prohibited drugs,5,2,1,0,8,1,0.483,1
S0686,Consistent violation of school rules and regulations,4,3,1,1,9,1,0.633,0
S1371,Lending/borrowing school ID as pass/for gate access,2,0,0,1,3,1,0.15,0
S0754,"A student caught lending, borrowing, using another's ID",3,0,0,1,4,0,0.183,0
S0337,Posting below or circulating destructive language or hate speech,4,3,1,1,9,1,0.633,1
S1506,"Wearing of scarves, patches, caps",3,0,1,1,5,0,0.25,0
S1685,"Gross acts of disobedience, disrespect in words and action",2,0,1,1,4,1,0.217,0
S1336,Assault fellow students,6,1,0,0,7,1,0.35,0
S0422,Wearing inappropriate/incomplete uniform (No valid reason),6,2,0,1,9,0,0.533,1
S1922,Posting below or circulating destructive language or hate speech,1,3,1,1,6,1,0.533,0
S0143,"Display, possession or distribution of pornographic materials",4,1,1,0,6,1,0.35,0
