student_id,most_repeated_violation,frequency,repeated_major_count,repeated_minor_count,ongoing_incident_count,total_incidents,is_major,avg_severity,will_reoffend_same_violation,no_violation_count,behavior_ratio,next_repeated_violation
S00172,Leaving the classroom without permission during class hour and school activity,2,1,0,1,4,1,0.3,0,58,11.6,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
S00173,Unbecoming attitude of an image as Pitikarts such as gossiping in multi-media to endanger others,1,3,0,1,5,1,0.467,1,59,9.833,"Damage, Destruction Of Network, Computer Or Information (e.g., Deleting Someone Else's File)"
S00174,Promoting or participating in immoral/indecent conduct on or off campus,2,2,0,1,5,1,0.4,0,62,10.333,"Wearing Inappropriate/incomplete Uniform (no Validated Id, Flat Shoes, Colored Pants, Colored T-shirt, No/old Socks)"
S00175,Posing of bikini pictures or other videos/body exposure pictures or indecent body pictures,3,0,3,0,6,0,0.3,0,60,8.571,"Introduction Of Improper, Foul Or Indecent Language Or Gesture"
S00176,Wearing and using of electronic headset and/or audio/electronic gadgets and tools during class without teacher's permission,3,0,3,1,7,0,0.383,0,59,7.375,Unexcused Tardiness/absence From Class
S00177,"Wearing inappropriate/incomplete uniform (No validated ID, flat shoes, colored pants, colored t-shirt, no/old socks)",5,0,0,0,5,0,0.167,1,55,9.167,Engaging In Trouble Outside The Campus Endangering The Name Of School
S00178,Recruitment and/or membership in sororities and fraternities,3,3,1,1,8,1,0.6,1,51,5.667,"Falsification Of Official Documents, Test Papers, Clearances And Confidential"
S00179,Inciting others to violate school regulations or not to attend classes,2,2,1,1,6,1,0.467,0,51,7.286,"Purchase, Sale Or Distribution Of Alcoholic Beverages Or Cigarettes"
S00180,Real acts of threat (major/minor) that constitute incompatibility,6,2,1,0,9,1,0.517,1,52,5.2,Bringing Outsiders To School For Improper Purpose
S00181,Cybersecurity breach (plagiarism),1,3,1,0,5,1,0.45,0,68,11.333,Unauthorized Use Of Information
S00182,Placing of stickers and other objects on school ID,6,0,3,0,9,0,0.4,0,22,2.2,Inciting Others To Violate School Regulations Or Not To Attend Classes
S00183,Consistent violation of school rules and regulations,4,2,0,1,7,1,0.467,0,30,3.75,"Wearing Of Plunging Necklines, Backless, Spaghetti Straps, Indecent Attire"
S00184,"A student caught lending, borrowing, using another person’s ID/SSP",1,0,1,0,2,0,0.1,0,90,30.0,Extortion Or Blackmailing Or Attempt
S00185,Cybersecurity breach (plagiarism),4,2,0,0,6,1,0.383,0,45,6.429,Engaging In Any Form Of Gambling
S00186,Viewing pornographic sites on the Internet/websites in the Computer Laboratory,6,2,0,0,8,1,0.45,1,37,4.111,Indecency In Media
S00187,"Wearing inappropriate/incomplete uniform (No validated ID, flat shoes, colored pants, colored t-shirt, no/old socks)",2,0,2,0,4,0,0.2,0,76,15.2,"Cheating In Examinations, Projects, Case Reports And Research Papers Of Others"
S00188,Forgery,2,0,0,0,2,1,0.117,1,81,27.0,"Purchase, Sale Or Distribution Of Alcoholic Beverages Or Cigarettes"
S00189,"Vandalism, destruction of school properties",6,0,1,0,7,1,0.317,1,32,4.0,Posting Below Or Circulating Destructive Language Or Signs In The Internet Or Through Multimedia
S00190,Unbecoming attitude of an image as Pitikarts such as gossiping in multi-media to endanger others,6,0,1,1,8,1,0.4,1,18,2.0,Leaving The Classroom Without Permission During Class Hour And School Activity
S00191,"Unauthorized enrichment or stealing whether attempted, frustrated, or consummated",6,2,0,0,8,1,0.45,0,25,2.778,"Forging Signatures Of School Authorities, Parents, Guardians Or Students"
S00192,"Smoking, vaping or possession of cigarettes, drinking hard drinks or liquor in and outside the school campus",5,2,0,0,7,1,0.417,0,47,5.875,"Introduction Of Improper, Foul Or Indecent Language Or Gesture"
S00193,Using another person's identity,4,0,0,0,4,1,0.183,1,66,13.2,Viewing Pornographic Sites On The Internet/websites In The Computer Laboratory
S00194,"Cheating in examinations, projects, case reports and research papers of others",5,2,0,0,7,1,0.417,1,26,3.25,Cybersecurity Breach (plagiarism)
S00195,"Cheating in examinations, projects, case reports and research papers of others",2,2,0,0,4,1,0.317,0,67,13.4,"Shouting, Yelling Boisterously, Jeering, Dropping Insults And Other Noises During Class Sessions, Corridors, Guidance And Public Places"
S00196,Students/fellow students - Physically,1,2,1,0,4,1,0.35,0,73,14.6,"Wearing Of Ripped/distressed Jeans, Crop Top, Sleeveless, Backless, Off-shoulder, See-through Blouses, Spaghetti Strap, Tube Top, Body Cone, Mini Skirt, Open Toe Shoes"
S00197,Public display of affection in any places inside the campus or in social media,2,0,1,1,4,0,0.217,1,61,12.2,Use Of Foul Language
S00198,Posting below or circulating destructive language or signs in the internet or through multimedia,2,2,0,1,5,1,0.4,0,60,10.0,"Display, Possession Or Distribution Of Pornographic Materials, Downloading And Uploading Of Pornographic Pictures"
S00199,Promoting or participating in immoral/indecent conduct on or off campus,4,1,1,0,6,1,0.35,0,51,7.286,Unauthorized Use Of Information
S00200,Wilful failure to comply with promises or notices issued for purposes of investigation in connection with conducted trial of offense,1,0,1,0,2,1,0.15,0,74,24.667,Wearing Of Improper And Other Colored Pe Uniforms
S00201,Engaging in trouble outside the campus endangering the name of school,1,2,0,1,4,1,0.367,0,71,14.2,Shoplifting
S00202,"A student caught lending, borrowing, using another person’s ID/SSP",3,0,2,0,5,0,0.233,0,68,11.333,"A Student Caught Lending, Borrowing, Using Another Person’s Id/ssp"
S00203,"Falsification of official documents, test papers, clearances and confidential",6,2,1,1,10,1,0.6,0,28,2.545,Wearing And Using Of Electronic Headset And/or Audio/electronic Gadgets And Tools During Class Without Teacher's Permission
S00204,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",6,0,1,0,7,0,0.267,1,51,6.375,"Wearing Of Heavy Make-up Or Cosmetics (dark Mascara, Eyeliner, Lipsticks, Eye Shadows, Facial Make-up)"
S00205,Cybersecurity breach (plagiarism),1,3,1,1,6,1,0.533,1,41,5.857,"Purchase, Sale Or Distribution Of Alcoholic Beverages Or Cigarettes"
S00206,Posing of bikini pictures or other videos/body exposure pictures or indecent body pictures,5,0,2,1,8,0,0.383,0,28,3.111,Unexcused Tardiness/absence From Class
S00207,Gambling/betting in all forms,6,2,0,1,9,1,0.533,1,28,2.8,Preventing Normal Operation (e.g. Changing The Configuration Or Bios Setup Of Computers)
S00208,Use of foul language,3,0,1,0,4,0,0.167,0,73,14.6,Viewing Pornographic Sites On The Internet/websites In The Computer Laboratory
S00209,"Display, possession or distribution of pornographic materials, downloading and uploading of pornographic pictures",6,0,1,0,7,1,0.317,0,46,5.75,Verbal Or Physical Altercation Between Students Or Group Of Students
S00210,Colored dyed color/hair/beard,5,0,3,0,8,0,0.367,0,78,8.667,"Damage, Destruction Of Network, Computer Or Information (e.g., Deleting Someone Else's File)"
S00211,Real acts of threat (major/minor) that constitute incompatibility,3,1,0,0,4,1,0.25,1,70,14.0,Membership In Sororities And Fraternities
S00212,"Wearing of school uniform/program uniform improperly (e.g. club shirt, outing, internet places)",4,0,1,1,6,0,0.283,1,63,9.0,"Wearing Of Plunging Necklines, Backless, Spaghetti Straps, Indecent Attire"
S00213,Real acts of threat (major/minor) that constitute incompatibility,6,1,1,1,9,1,0.5,1,35,3.5,Bringing Outsiders To School During School Function/activity
S00214,Membership in sororities and fraternities,3,0,1,0,4,1,0.217,0,74,14.8,Promoting Or Participating In Immoral/indecent Conduct On Or Off Campus
S00215,Using another person's identity,3,0,1,1,5,1,0.3,1,57,9.5,"Direct Assault On The Person Or Any Member Of The Administration, Faculty, Staff, And/or Any Person Vested With Authority"
S00216,Gambling/betting in all forms,4,3,0,1,8,1,0.567,0,40,4.444,Wilful Failure To Comply With Promises Or Notices Issued For Purposes Of Investigation In Connection With Conducted Trial Of Offense
S00217,Placing of stickers and other objects on school ID,5,0,3,0,8,0,0.367,1,32,3.556,Engaging In Any Form Of Gambling
S00218,"Altering information (e.g., changing the password of someone else's account and accessed data/files beyond authorization)",1,0,0,1,2,1,0.167,1,81,27.0,Inciting Others To Violate School Regulations Or Not To Attend Classes
S00219,Using another person's identity,3,1,1,1,6,1,0.4,1,48,6.857,Bringing Dishonor To The Name Of School
S00220,Forgery,1,2,1,1,5,1,0.433,1,63,10.5,Leaving The Classroom Without Permission During Class Hour And School Activity
S00221,Circulating destructive language and statement that is against the school through any platform,3,2,1,1,7,1,0.5,0,68,8.5,Pushing Of Prohibited Drugs
S00222,Gambling/betting in all forms,3,0,1,1,5,1,0.3,1,42,7.0,Unbecoming Attitude Of An Image As Pitikarts Such As Gossiping In Multi-media To Endanger Others
S00223,Bullying (Cyber or otherwise) Faculty members/personnel,4,0,0,1,5,1,0.267,0,63,10.5,"Not Attending School Function/activities (mass/novena, Program/forum, Seminar/symposium, Ge/sg, Alc)"
S00224,Leaving the classroom without permission during class hour and school activity,6,3,0,1,10,1,0.633,1,0,0.0,"Grave Threat On Any Student, Personnel Or Administrator"
S00225,"A student caught lending, borrowing, using another person’s ID/SSP",4,0,2,0,6,0,0.267,1,49,7.0,"Smoking, Vaping Or Possession Of Cigarettes, Drinking Hard Drinks Or Liquor In And Outside The School Campus"
S00226,"Introduction of improper, foul or indecent language or gesture",1,1,0,1,3,1,0.267,1,86,21.5,"Not Attending School Function/activities (mass/novena, Program/forum, Seminar/symposium, Ge/sg, Alc)"
S00227,Real acts of threat (major/minor) that constitute incompatibility,5,2,1,0,8,1,0.483,0,34,3.778,Circulating Destructive Language And Statement That Is Against The School Through Any Platform
S00228,Lack of respect to faculty/authority,2,3,1,0,6,1,0.483,0,42,6.0,Bullying (cyber Or Otherwise) Faculty Members/personnel
S00229,Lending/borrowing school ID as pass/for gate access,1,0,1,1,3,1,0.233,0,71,17.75,Shoplifting
S00230,Promoting or participating in immoral/indecent conduct on or off campus,3,1,1,1,6,1,0.4,1,59,8.429,Students/fellow Students - Verbally/written
S00231,Lack of respect to faculty/authority,3,1,1,0,5,1,0.317,0,52,8.667,Gaining Access To The School Computer Or Computer Network
S00232,"Wearing of scarves, patches, caps",1,0,1,0,2,0,0.1,0,88,29.333,Lack Of Respect To Faculty/authority
S00233,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",3,0,2,1,6,0,0.317,1,56,8.0,"Not Following Prescribed Hair Cut (trendy/punk Haircut, Long Hair And Bearded, Mohawk, Top Knot, Skinhead)"
S00234,"Falsification of official documents, test papers, clearances and confidential",2,1,1,1,5,1,0.367,0,55,9.167,Engaging In Premarital Sex
S00235,Shoplifting,3,3,1,1,8,1,0.6,1,58,6.444,"Altering Information (e.g., Changing The Password Of Someone Else's Account And Accessed Data/files Beyond Authorization)"
S00236,"Insubordination to authorities, supervisors, and personnel, faculty members verbally, in writing, physically and slander/oral defamation",5,1,0,1,7,1,0.4,0,46,5.75,"Gross Acts Of Disobedience, Disrespect In Words And In Deeds Which Tend To Put The School Or Any Member Of The Administration, Faculty, Staff And Maintenance Or Students In Ridicule Or Contempt"
S00237,"Vandalism, destruction of school properties",4,1,0,0,5,1,0.283,1,35,5.833,Bringing Outsiders To School For Improper Purpose
S00238,"Purchase, sale or distribution of alcoholic beverages or cigarettes",6,1,0,1,8,1,0.433,0,32,3.556,Pushing Of Prohibited Drugs
S00239,"Stealing property of the school, students, school personnel, and fellow students",3,2,0,0,5,1,0.35,1,50,8.333,Circulating Destructive Language And Statement That Is Against The School Through Any Platform
S00240,Cybersecurity breach (plagiarism),5,1,0,1,7,1,0.4,1,48,6.0,Gaining Access To The School Computer Or Computer Network
S00241,"Altering information (e.g., changing the password of someone else's account and accessed data/files beyond authorization)",2,2,1,1,6,1,0.467,1,46,6.571,Cybersecurity Breach (plagiarism)
S00242,"Smoking, vaping or possession of cigarettes, drinking hard drinks or liquor in and outside the school campus",3,0,0,1,4,1,0.233,1,64,12.8,Assault Fellow Students
S00243,"Vandalism, destruction of school properties",1,3,0,0,4,1,0.383,1,72,14.4,Verbal Or Physical Altercation Between Students Or Group Of Students
S00244,Placing of stickers and other objects on school ID,6,0,3,1,10,0,0.483,0,32,2.909,Bringing Dishonor To The Name Of School
S00245,Colored nail polish,3,0,1,0,4,0,0.167,0,55,11.0,"Wearing Of Plunging Necklines, Backless, Spaghetti Straps, Indecent Attire"
S00246,Colored nail polish,2,0,3,0,5,0,0.267,0,63,10.5,"Wearing Of Scarves, Patches, Caps"
S00247,Unbecoming attitude of an image as Pitikarts such as gossiping in multi-media to endanger others,6,1,1,1,9,1,0.5,0,21,2.1,"Engaging Outside Marriage, Obscene And Immoral Conduct In And Off Campus"
S00248,"Altering information (e.g., changing the password of someone else's account and accessed data/files beyond authorization)",4,1,1,1,7,1,0.433,1,37,4.625,Using Another Person's Identity
S00249,"Damage, destruction of network, computer or information (e.g., deleting someone else's file)",4,0,1,1,6,1,0.333,0,69,9.857,"Insubordination To Authorities, Supervisors, And Personnel, Faculty Members Verbally, In Writing, Physically And Slander/oral Defamation"
S00250,Engaging in trouble outside the campus endangering the name of school,5,2,1,1,9,1,0.567,1,31,3.1,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
S00251,"Littering the campus (candy wrappers, bottles, plastic materials)",4,0,2,0,6,0,0.267,0,41,5.857,Cybersecurity Breach (plagiarism)
S00252,Leaving the classroom without permission during class hour and school activity,6,1,0,1,8,1,0.433,1,40,4.444,"Damage, Destruction Of Network, Computer Or Information (e.g., Deleting Someone Else's File)"
S00253,Organizing of groups for purpose of destroying school properties,4,0,0,0,4,1,0.183,0,85,17.0,Extortion Or Blackmailing Or Attempt
S00254,"Cheating in examinations, projects, case reports and research papers of others",6,3,0,0,9,1,0.55,1,32,3.2,"Not Attending School Function/activities (mass/novena, Program/forum, Seminar/symposium, Ge/sg, Alc)"
S00255,Posting below or circulating destructive language or signs in the internet or through multimedia,1,0,1,1,3,1,0.233,0,63,15.75,"Gross Acts Of Disobedience, Disrespect In Words And In Deeds Which Tend To Put The School Or Any Member Of The Administration, Faculty, Staff And Maintenance Or Students In Ridicule Or Contempt"
S00256,Gaining access to the school computer or computer network,5,2,1,1,9,1,0.567,1,22,2.2,Pushing Of Prohibited Drugs
S00257,Jumping over the fence,5,2,1,1,9,1,0.567,1,39,3.9,Placing Of Stickers And Other Objects On School Id
S00258,"Unauthorized enrichment or stealing whether attempted, frustrated, or consummated",6,3,0,0,9,1,0.55,1,14,1.4,Viewing Pornographic Sites On The Internet/websites In The Computer Laboratory
S00259,"Possession or use of deadly weapons, explosives, prohibited drugs",1,2,1,1,5,1,0.433,0,67,11.167,Engaging In Premarital Sex
S00260,Inciting others to violate school regulations or not to attend classes,2,0,0,1,3,1,0.2,0,82,20.5,Students/fellow Students - Verbally/written
S00261,"Wearing inappropriate/incomplete uniform (No validated ID, flat shoes, colored pants, colored t-shirt, no/old socks)",1,0,2,1,4,0,0.25,0,64,12.8,Bringing Outsiders To School For Improper Purpose
